,core_number,pagerank,degree_centrality,betweenness_centrality,max_clique_size,cliques_involved
2023-01-06,3.0,0.01637483782043868,0.06451612903225806,0.010715652506697282,3.0,3.0
2023-01-07,3.0,0.027682452432711533,0.13829787234042554,0.004067375886524823,3.0,6.0
2023-01-08,2.0,0.02323520925366549,0.07083333333333333,0.0014470013947001394,3.0,1.0
2023-01-09,2.0,0.03246292865365061,0.1386861313868613,0.013843212748322238,3.0,2.0
2023-01-10,2.0,0.016575719615620484,0.04263565891472868,0.0012065273127620426,0.0,0.0
2023-01-11,1.0,0.023052332534474876,0.05384615384615385,0.0008944543828264759,0.0,0.0
2023-01-12,2.0,0.03897806990956768,0.06493506493506494,0.001145912910618793,3.0,1.0
2023-01-13,2.0,0.01916605640784533,0.05035971223021583,0.0005843700490870842,3.0,1.0
2023-01-14,3.0,0.012000935077751162,0.09152542372881356,0.0012683039317421885,3.0,3.0
2023-01-15,2.0,0.05816970609832987,0.0975609756097561,0.0011596588358521623,3.0,4.0
2023-01-16,2.0,0.029729666847651645,0.1292134831460674,0.005173617723608202,3.0,1.0
2023-01-17,2.0,0.03390559112135646,0.11764705882352941,0.004357298474945533,0.0,0.0
2023-01-18,2.0,0.03275626402004942,0.0728476821192053,0.0013245033112582781,0.0,0.0
2023-01-19,1.0,0.024469127139413533,0.058394160583941604,0.0008587376556462001,0.0,0.0
2023-01-20,2.0,0.020331838228587907,0.06944444444444445,0.0010198135198135198,0.0,0.0
2023-01-21,2.0,0.026141120647884018,0.09701492537313433,0.003029962967119291,0.0,0.0
2023-01-22,2.0,0.02136176313390298,0.0783132530120482,0.0059875867104782765,0.0,0.0
2023-01-23,1.0,0.027773554393190555,0.07971014492753624,0.0009520787051729609,0.0,0.0
2023-01-24,1.0,0.025090218142229292,0.045112781954887216,0.00034176349965823647,0.0,0.0
2023-01-25,2.0,0.029090591227887243,0.054945054945054944,0.0010504201680672268,3.0,1.0
2023-01-26,2.0,0.024682481695814915,0.06293706293706294,0.0020683541810302374,0.0,0.0
2023-01-27,2.0,0.01813946351439379,0.0945945945945946,0.0011031439602868175,3.0,1.0
2023-01-28,2.0,0.021402886671361733,0.09923664122137404,0.00551967116852613,0.0,0.0
2023-01-29,2.0,0.022730552341117927,0.08571428571428572,0.0007326007326007326,3.0,2.0
2023-01-30,2.0,0.02904126690701391,0.102803738317757,0.003085875506965262,0.0,0.0
2023-01-31,2.0,0.06697023300838283,0.2222222222222222,0.03673015873015873,0.0,0.0
2023-02-01,2.0,0.10665301576313294,0.08139534883720931,0.003419972640218878,3.0,1.0
2023-02-02,1.0,0.03428856375993936,0.11827956989247312,0.004207573632538569,0.0,0.0
2023-02-03,2.0,0.037805038503914264,0.06521739130434782,0.002269469660774009,0.0,0.0
2023-02-04,1.0,0.025564241600866133,0.0625,0.0015822784810126582,0.0,0.0
2023-02-05,2.0,0.05052444112484072,0.12931034482758622,0.007571214392803597,3.0,1.0
2023-02-06,2.0,0.06590365386285102,0.13265306122448978,0.006101409636019355,0.0,0.0
2023-02-07,3.0,0.052546222039305965,0.12173913043478261,0.0035087719298245615,3.0,4.0
2023-02-08,2.0,0.0279833776490321,0.06896551724137931,0.0014242878560719637,0.0,0.0
2023-02-09,2.0,0.05585721381163235,0.125,0.004294249439880508,0.0,0.0
2023-02-10,2.0,0.022008786085610688,0.05504587155963303,0.005011892626571526,0.0,0.0
2023-02-11,2.0,0.040688638854197524,0.07228915662650603,0.004114017043784896,3.0,1.0
2023-02-12,1.0,0.026910296967766444,0.07142857142857142,0.0021514629948364886,0.0,0.0
2023-02-13,2.0,0.025306919636238184,0.07692307692307693,0.0030806572068707992,0.0,0.0
2023-02-14,2.0,0.026354110403557864,0.12804878048780488,0.0025811761185096514,3.0,1.0
2023-02-15,2.0,0.019910882005288982,0.08823529411764705,0.0009745910198398885,0.0,0.0
2023-02-16,1.0,0.030521150968629406,0.15503875968992248,0.0004239341085271318,0.0,0.0
2023-02-17,2.0,0.056756785605552466,0.10752688172043012,0.001402524544179523,0.0,0.0
2023-02-18,2.0,0.03222060801843933,0.09999999999999999,0.0037267080745341614,0.0,0.0
2023-02-19,2.0,0.0617030247208469,0.08974358974358974,0.0014985014985014985,0.0,0.0
2023-02-20,2.0,0.040823922071120386,0.09859154929577466,0.002414486921529175,3.0,1.0
2023-02-21,2.0,0.0347563020817111,0.07608695652173914,0.0023889154323936935,0.0,0.0
2023-02-22,2.0,0.031249583606014934,0.061855670103092786,0.00042955326460481093,0.0,0.0
2023-02-23,1.0,0.04981982711311824,0.09999999999999999,0.002484472049689441,0.0,0.0
2023-02-24,2.0,0.04239315881771295,0.0784313725490196,0.0008736167734420501,0.0,0.0
2023-02-25,1.0,0.13824069058526806,0.15789473684210525,0.005847953216374269,0.0,0.0
2023-02-26,2.0,0.02378941148585838,0.064,0.0012903225806451613,0.0,0.0
2023-02-27,2.0,0.013382223111657293,0.036931818181818184,0.0002994690494690495,0.0,0.0
2023-02-28,2.0,0.02428815700973871,0.07317073170731708,0.001832600293216047,0.0,0.0
2023-03-01,1.0,0.024467206455194946,0.07633587786259542,0.0021139166177334117,0.0,0.0
2023-03-02,1.0,0.04150839843953524,0.09302325581395349,0.0016415868673050615,0.0,0.0
2023-03-03,2.0,0.04188652324516572,0.14728682170542634,0.00660125968992248,3.0,1.0
2023-03-04,2.0,0.01896926950841479,0.06296296296296297,0.002051493873055211,3.0,1.0
2023-03-05,2.0,0.027141926924381533,0.06481481481481481,0.0018087855297157622,0.0,0.0
2023-03-06,2.0,0.017535553395511442,0.04776119402985075,0.00031280722137813925,3.0,2.0
2023-03-07,2.0,0.015121552056871122,0.09090909090909091,0.0009962640099626403,0.0,0.0
2023-03-08,2.0,0.020030646071540734,0.05405405405405406,0.0005955107650022904,3.0,3.0
